LotFrontage,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,BsmtQual,BsmtExposure,BsmtFinSF1,TotalBsmtSF,HeatingQC,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
0.080285627509829,-1.518466829500598,-0.1413529819041152,-0.8656586496277711,-0.5707501337786359,-0.6896039310341726,-3.982113867655249,-1.5277392157157057,-0.9730181828073764,-2.411166932760057,-1.193951941722876,0.3451195519230211,-0.417787043984195,0.7897405221108432,-0.7710908429952241,-0.3186832657103453,-0.9512264882332891,-0.8019420226697399,0.311724644183072,0.2012798359640432,-0.7521758378613592,-0.704483250333654,90000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.1872822237308405,-0.7951514718918303,1.084114532533433,0.927121608495693,-0.5707501337786359,-0.6896039310341726,-0.5581525915794754,-0.5905546548144746,0.4438291129074069,0.1289930352408313,0.891179439754874,-0.1258275136154827,-0.7642554689662661,-1.0260408358133,0.7359943387625092,-0.3186832657103453,-0.9512264882332891,-0.8019420226697399,0.311724644183072,0.4820057451562002,-0.7521758378613592,0.8355268142498666,159000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.0089036562370608,-0.7951514718918303,-0.4394396746051405,-0.9625656906074178,-0.5707501337786359,-0.6896039310341726,-0.5581525915794754,-0.5905546548144746,0.1323858992982749,-0.0648252747053764,-1.193951941722876,0.4563872652095906,-0.3359291194005189,-1.0260408358133,-0.7710908429952241,-0.3186832657103453,-0.9512264882332891,-0.8019420226697399,-1.02685765142659,-0.8374060280469375,-0.7521758378613592,-0.704483250333654,139000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.3735302418397322,1.3747946009344731,1.1172352761668802,1.0240286494753397,1.5325382815782012,1.052302192339342,1.7244882591377069,1.2838144669879878,-0.9730181828073764,0.229322513330633,0.891179439754874,-0.0119721790896905,1.638179433931391,2.605521880034986,0.7359943387625092,1.527656289595623,0.6004949339126351,0.3184745831654946,1.650306939792734,1.7780236925933248,1.1632904411027192,1.6206299844297007,325300,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.5886340005918449,0.6514792433257054,-1.3668204963416637,-1.689368497954768,-0.5707501337786359,-0.6896039310341726,-0.5581525915794754,-0.5905546548144746,-0.9730181828073764,-0.958669715869064,0.891179439754874,-0.1413532410508179,-0.775677504954686,-1.0260408358133,0.7359943387625092,-0.3186832657103453,0.6004949339126351,-0.8019420226697399,-1.02685765142659,-0.9029087401917744,-0.7521758378613592,-0.704483250333654,139400,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.2140695531301638,1.3747946009344731,1.0178730452665383,0.8302145675160463,0.9845762996826042,1.052302192339342,0.5831678337791156,-0.5905546548144746,-0.9730181828073764,1.6407758528212522,0.891179439754874,1.6363425502950728,0.5321456157193953,0.7897405221108432,0.7359943387625092,0.2967632527249774,0.6004949339126351,0.3184745831654946,0.311724644183072,0.2854976087216903,0.6125938859005466,1.6961206738700694,230000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.168364344946629,-0.7951514718918303,0.1567337107969099,-0.4295769652193609,-0.5707501337786359,-0.6896039310341726,0.5831678337791156,-0.5905546548144746,0.8693219540353758,-0.039742905182926,-1.193951941722876,-0.2655590605335003,-0.8670537928620453,-1.0260408358133,-0.7710908429952241,-0.3186832657103453,0.6004949339126351,-0.8019420226697399,0.311724644183072,0.4632906845433897,0.0459351117070067,0.9563119173544564,129900,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0356909856363841,-0.7951514718918303,-0.108232238270668,0.781761047026223,-0.5707501337786359,-0.6896039310341726,-0.5581525915794754,0.3466299060867567,-0.5606849140854272,0.0058614030397111,0.891179439754874,-0.2655590605335003,-0.8670537928620453,-1.0260408358133,0.7359943387625092,-0.3186832657103453,0.6004949339126351,-0.8019420226697399,-1.02685765142659,-0.9496963917238004,2.488154617386207,0.6543491595929818,154000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.7748820187007366,1.3747946009344731,1.1834767634337746,1.072482169965163,2.9716303552434056,1.052302192339342,0.5831678337791156,-0.5905546548144746,-0.9730181828073764,1.1596504010724304,0.891179439754874,1.1317564086466758,0.1609294460957478,0.7897405221108432,0.7359943387625092,0.2967632527249774,0.6004949339126351,0.3184745831654946,1.650306939792734,1.9511380032618215,-0.7521758378613592,0.1410124713984749,256300,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.4548500749715101,-0.7951514718918303,-0.6712848800392712,0.7333075265363995,-0.5707501337786359,-0.6896039310341726,-0.5581525915794754,0.3466299060867567,-0.4597948589726098,-0.3589730627413859,-1.193951941722876,-0.679578458809108,-1.17164141921991,-1.0260408358133,0.7359943387625092,-0.934129784145668,-0.9512264882332891,-0.8019420226697399,0.311724644183072,0.4820057451562002,1.0196304701804133,-0.2213428379152946,134800,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.2397463162193971,1.3747946009344731,1.1834767634337746,1.1209356904549863,0.5362437690407521,1.052302192339342,1.7244882591377069,-0.5905546548144746,1.6983750156146145,1.4743201278086266,0.891179439754874,1.4008690175258207,0.3589114032283598,0.7897405221108432,0.7359943387625092,0.2967632527249774,0.6004949339126351,0.3184745831654946,1.650306939792734,1.399043715183913,-0.7521758378613592,0.0504236440700325,306000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-1.0345804193262942,-0.7951514718918303,-0.4725604182385877,0.5879469650669296,-0.5707501337786359,-0.6896039310341726,-0.5581525915794754,2.2209990278892198,1.8277774776071407,0.9726727373596182,-1.193951941722876,1.1317564086466758,0.1609294460957478,-1.0260408358133,-0.7710908429952241,-0.3186832657103453,2.15221635605856,0.3184745831654946,-1.02685765142659,-0.7204368992168722,1.546383696895535,3.1908363247893687,207500,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.4548500749715101,-1.518466829500598,-1.4661827272420052,-1.689368497954768,-0.5707501337786359,-0.6896039310341726,-0.5581525915794754,-0.5905546548144746,-0.9730181828073764,-1.2254549189714914,-2.236517632461751,-1.6628745297136764,-1.8950370318198384,-1.0260408358133,-2.2781760247529577,-1.5495763025809908,-0.9512264882332891,-0.8019420226697399,-1.02685765142659,-1.0900593463198789,-0.3611014725728599,-0.704483250333654,68500,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.9007964937059596,-1.518466829500598,-1.6980279326761358,-1.689368497954768,-0.5707501337786359,-0.6896039310341726,-0.5581525915794754,-0.5905546548144746,-0.9730181828073764,-0.931307130935482,-1.193951941722876,-1.3290713898539677,-0.3778099180247252,-1.0260408358133,-0.7710908429952241,-0.3186832657103453,-0.9512264882332891,-0.8019420226697399,-1.02685765142659,-1.0432716947878526,-0.7521758378613592,0.1108161956223275,40000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0356909856363841,-0.7951514718918303,-0.1744737255375625,1.0240286494753397,-0.5707501337786359,-0.6896039310341726,-0.5581525915794754,-0.5905546548144746,-0.9730181828073764,0.388937592109863,-0.1513862509840009,0.1691613076558878,-0.5472367851862875,-1.0260408358133,0.7359943387625092,-0.3186832657103453,-0.9512264882332891,-0.8019420226697399,-1.02685765142659,-0.9450176265705976,-0.7521758378613592,0.2768957123911385,149350,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.6600159718646132,1.3747946009344731,1.1834767634337746,1.072482169965163,-0.5707501337786359,1.052302192339342,1.7244882591377069,1.2838144669879878,-0.9730181828073764,0.4026188845766541,0.891179439754874,0.1846870350912231,-0.5358147491978675,0.7897405221108432,0.7359943387625092,0.2967632527249774,-0.9512264882332891,0.3184745831654946,0.311724644183072,0.0515593510615594,-0.7521758378613592,-0.251539113691442,179900,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.0089036562370608,-0.7951514718918303,-0.4063189309716932,-1.253286813546358,-0.5707501337786359,-0.6896039310341726,-0.5581525915794754,-0.5905546548144746,1.2597226020806258,0.7765742120022786,-0.1513862509840009,1.3905185325689309,0.3512967125694132,-1.0260408358133,0.7359943387625092,-0.3186832657103453,0.6004949339126351,0.3184745831654946,0.311724644183072,-0.1215549596069373,-0.7521758378613592,-0.1307540105868522,165500,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.4548500749715101,2.098109958543241,1.1172352761668802,0.9755751289855163,0.7908523666892113,2.7942083157128565,1.7244882591377069,-0.5905546548144746,1.555812981216068,1.1482493240167713,0.891179439754874,1.0308391803169965,0.0866862121710183,0.7897405221108432,2.2430795205202427,-0.3186832657103453,0.6004949339126351,1.4388911890007292,0.311724644183072,0.3884304420921479,0.8679893897624237,0.0051292304058113,277500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1.6856927349538466,1.3747946009344731,1.084114532533433,0.9755751289855163,0.1598658420821601,1.052302192339342,1.7244882591377069,1.2838144669879878,-0.9730181828073764,0.1358336814742269,0.891179439754874,-0.0792503313094768,1.782858556451377,2.605521880034986,0.7359943387625092,1.527656289595623,0.6004949339126351,1.4388911890007292,1.650306939792734,1.020063737774501,0.1496895351508943,-0.2213428379152946,309000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1.8640713024476263,-0.7951514718918303,0.7529070961989605,0.4910399240872828,-0.5707501337786359,-0.6896039310341726,0.5831678337791156,-0.5905546548144746,-0.9730181828073764,0.0902293732515898,0.891179439754874,-0.169817074682266,-0.7966179042667891,-1.0260408358133,-0.7710908429952241,-0.3186832657103453,-0.9512264882332891,-0.8019420226697399,0.311724644183072,0.9311671998636514,2.376419084446636,0.2617975745030648,145000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.1694749112567189,-0.7951514718918303,-0.5719226491389294,0.248772321638166,3.026980050384375,-0.6896039310341726,-0.5581525915794754,-0.5905546548144746,1.6874087052762647,0.5462724554779611,-0.1513862509840009,0.3477071731622436,-0.4158833713194583,-1.0260408358133,-0.7710908429952241,-0.934129784145668,0.6004949339126351,1.4388911890007292,0.311724644183072,0.1170620632063961,-0.7521758378613592,-0.704483250333654,153000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.0980929399839506,-0.7951514718918303,-0.6050433927723767,1.072482169965163,-0.5707501337786359,-0.6896039310341726,-0.5581525915794754,-0.5905546548144746,0.6302563886593521,-0.0009792431936844,-1.193951941722876,-0.2733219242511679,-0.8727648108562553,-1.0260408358133,0.7359943387625092,-0.934129784145668,-0.9512264882332891,-0.8019420226697399,-1.02685765142659,-1.0619867554006632,-0.7521758378613592,0.08061991984618,109000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.2318768656042854,-1.518466829500598,-0.5388019055054822,-1.4471008955056512,-0.5707501337786359,-0.6896039310341726,-3.982113867655249,-1.5277392157157057,-0.9730181828073764,-2.411166932760057,-1.193951941722876,-0.0274979065250258,-0.6919159077062732,0.7897405221108432,-2.2781760247529577,-0.3186832657103453,-0.9512264882332891,-1.9223586285049743,-2.365439947036252,-2.2129629830885067,-0.7521758378613592,-0.704483250333654,82000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6154213299911683,-0.0718361142830624,-0.2075944691710097,-0.9625656906074178,-0.0117182128548449,-0.6896039310341726,-0.5581525915794754,-0.5905546548144746,0.437249326704397,0.069707434551403,0.891179439754874,0.4175729466212524,-0.3644842093715686,0.7897405221108432,-0.7710908429952241,-0.3186832657103453,0.6004949339126351,0.3184745831654946,0.311724644183072,-0.1543063156793556,-0.7521758378613592,1.379059778220521,160000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.997855228067961,-0.7951514718918303,-0.4063189309716932,-1.253286813546358,-0.5707501337786359,-0.6896039310341726,-0.5581525915794754,2.2209990278892198,1.1478662366294587,0.6671238722679494,-0.1513862509840009,0.4279234315781426,-0.356869518712622,-1.0260408358133,-0.7710908429952241,-0.934129784145668,2.15221635605856,0.3184745831654946,-1.02685765142659,-0.7719033159021009,-0.7521758378613592,0.8657230900260141,170000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.164984902794118,-0.7951514718918303,0.3885789162310407,-0.0904023217905974,-0.5707501337786359,-0.6896039310341726,0.5831678337791156,1.2838144669879878,0.6653485817420711,-0.4957859874092973,-0.1513862509840009,-0.7209803986366687,-1.2021001818556964,-1.0260408358133,0.7359943387625092,-0.934129784145668,-0.9512264882332891,0.3184745831654946,0.311724644183072,0.1451346541256118,1.1632904411027192,-0.704483250333654,144000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.0089036562370608,-0.7951514718918303,0.1236129671634627,-0.2357628832600675,-0.5707501337786359,-0.6896039310341726,0.5831678337791156,1.2838144669879878,-0.3589048038597924,-0.2723248771183754,-1.193951941722876,-0.5812488517186511,-1.0993018579599172,-1.0260408358133,-0.7710908429952241,-0.934129784145668,-0.9512264882332891,-0.8019420226697399,-1.02685765142659,-0.7719033159021009,0.4050850390127714,-0.704483250333654,130250,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.0089036562370608,-0.7951514718918303,-0.4063189309716932,-1.253286813546358,-0.5707501337786359,-0.6896039310341726,-0.5581525915794754,-0.5905546548144746,-0.5804242726944566,0.2110807900415782,0.891179439754874,-0.0326731490034709,-0.6957232530357464,-1.0260408358133,-0.7710908429952241,-0.3186832657103453,-0.9512264882332891,0.3184745831654946,-1.02685765142659,-0.8093334371277219,-0.7521758378613592,-0.704483250333654,141000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.4102554330980652,2.098109958543241,1.1172352761668802,0.9755751289855163,1.7096573060293032,2.7942083157128565,1.7244882591377069,-0.5905546548144746,0.0271093200501176,1.5837704675429558,0.891179439754874,1.5250748370085032,0.4502876911357192,0.7897405221108432,2.2430795205202427,-0.3186832657103453,0.6004949339126351,0.3184745831654946,0.311724644183072,0.4820057451562002,0.812121623292638,0.533564056488392,319900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.9899857774528492,0.6514792433257054,1.0509937888999856,0.8786680880058696,-0.5707501337786359,1.052302192339342,1.7244882591377069,-0.5905546548144746,1.990078870614717,0.8586619668030254,0.891179439754874,0.9195714670304268,1.206045739036171,-1.0260408358133,0.7359943387625092,-0.3186832657103453,0.6004949339126351,0.3184745831654946,0.311724644183072,0.921809669557246,0.5886505574134956,-0.0552633211464835,239686,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6154213299911683,1.3747946009344731,1.150356019800327,1.0240286494753397,-0.5707501337786359,1.052302192339342,0.5831678337791156,1.2838144669879878,-0.9203798931832978,1.3648697880742977,0.891179439754874,1.2766631980431384,0.2675351153210005,0.7897405221108432,0.7359943387625092,0.2967632527249774,-0.9512264882332891,0.3184745831654946,1.650306939792734,1.651697033456854,-0.7521758378613592,1.4998448813251108,249700,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-1.6589054055545234,-1.518466829500598,-1.6980279326761358,1.1209356904549863,-0.5707501337786359,-0.6896039310341726,-0.5581525915794754,-0.5905546548144746,-0.9730181828073764,-0.7329283901670104,-0.1513862509840009,-1.103948342041606,-0.1208141082852769,0.7897405221108432,-0.7710908429952241,0.9122097711603002,-0.9512264882332891,-1.9223586285049743,-2.365439947036252,-2.2129629830885067,-0.7521758378613592,-0.704483250333654,113000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.1872822237308405,-0.7951514718918303,-0.1744737255375625,-0.9141121701175944,-0.5707501337786359,-0.6896039310341726,-0.5581525915794754,-0.5905546548144746,0.7004407748247903,-0.2335612151291338,0.891179439754874,-0.5372592906518678,-1.066939422659394,-1.0260408358133,-0.7710908429952241,-0.3186832657103453,-0.9512264882332891,-0.8019420226697399,-1.02685765142659,-0.4069596339522969,-0.7521758378613592,-0.704483250333654,127000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.2318768656042854,-0.0718361142830624,0.8522693270993021,0.5879469650669296,-0.5707501337786359,-0.6896039310341726,0.5831678337791156,1.2838144669879878,-0.5738444864914468,-0.6006758963213626,-0.1513862509840009,-0.953866310166698,-0.0865480003200171,0.7897405221108432,-0.7710908429952241,-0.3186832657103453,-0.9512264882332891,1.4388911890007292,0.311724644183072,-0.3976021036458916,-0.7521758378613592,0.4278770912718758,177000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
